ID,Column Name,Justification
32713,Long,Not number from -180 to 180 with 4 decimal places
32715,Long,Not number from -180 to 180 with 4 decimal places
32722,Long,Not number from -180 to 180 with 4 decimal places
32729,Long,Not number from -180 to 180 with 4 decimal places
32730,Long,Not number from -180 to 180 with 4 decimal places
32733,Long,Not number from -180 to 180 with 4 decimal places
32734,Long,Not number from -180 to 180 with 4 decimal places
32735,Long,Not number from -180 to 180 with 4 decimal places
32736,Long,Not number from -180 to 180 with 4 decimal places
32744,Long,Not number from -180 to 180 with 4 decimal places
32749,Long,Not number from -180 to 180 with 4 decimal places
32755,Long,Not number from -180 to 180 with 4 decimal places
32757,Long,Not number from -180 to 180 with 4 decimal places
32758,Long,Not number from -180 to 180 with 4 decimal places
32760,Long,Not number from -180 to 180 with 4 decimal places
32761,Long,Not number from -180 to 180 with 4 decimal places
32763,Long,Not number from -180 to 180 with 4 decimal places
32764,Long,Not number from -180 to 180 with 4 decimal places
32767,Long,Not number from -180 to 180 with 4 decimal places
32768,Long,Not number from -180 to 180 with 4 decimal places
32769,Long,Not number from -180 to 180 with 4 decimal places
32772,Long,Not number from -180 to 180 with 4 decimal places
32773,Long,Not number from -180 to 180 with 4 decimal places
32776,Long,Not number from -180 to 180 with 4 decimal places
32777,Long,Not number from -180 to 180 with 4 decimal places
32781,Long,Not number from -180 to 180 with 4 decimal places
32786,Long,Not number from -180 to 180 with 4 decimal places
32789,Long,Not number from -180 to 180 with 4 decimal places
32791,Long,Not number from -180 to 180 with 4 decimal places
32794,Long,Not number from -180 to 180 with 4 decimal places
32795,Long,Not number from -180 to 180 with 4 decimal places
32796,Long,Not number from -180 to 180 with 4 decimal places
32800,Long,Not number from -180 to 180 with 4 decimal places
32803,Long,Not number from -180 to 180 with 4 decimal places
32806,Long,Not number from -180 to 180 with 4 decimal places
32811,Long,Not number from -180 to 180 with 4 decimal places
32816,Long,Not number from -180 to 180 with 4 decimal places
32821,Long,Not number from -180 to 180 with 4 decimal places
32823,Long,Not number from -180 to 180 with 4 decimal places
32825,Long,Not number from -180 to 180 with 4 decimal places
32826,Long,Not number from -180 to 180 with 4 decimal places
32829,Long,Not number from -180 to 180 with 4 decimal places
32831,Long,Not number from -180 to 180 with 4 decimal places
32832,Long,Not number from -180 to 180 with 4 decimal places
32833,Long,Not number from -180 to 180 with 4 decimal places
32836,Long,Not number from -180 to 180 with 4 decimal places
32838,Long,Not number from -180 to 180 with 4 decimal places
32840,Long,Not number from -180 to 180 with 4 decimal places
32846,Long,Not number from -180 to 180 with 4 decimal places
32847,Long,Not number from -180 to 180 with 4 decimal places
32849,Long,Not number from -180 to 180 with 4 decimal places
32850,Long,Not number from -180 to 180 with 4 decimal places
32852,Long,Not number from -180 to 180 with 4 decimal places
32853,Long,Not number from -180 to 180 with 4 decimal places
32854,Long,Not number from -180 to 180 with 4 decimal places
32855,Long,Not number from -180 to 180 with 4 decimal places
32856,Long,Not number from -180 to 180 with 4 decimal places
32857,Long,Not number from -180 to 180 with 4 decimal places
32858,Long,Not number from -180 to 180 with 4 decimal places
32859,Long,Not number from -180 to 180 with 4 decimal places
32861,Long,Not number from -180 to 180 with 4 decimal places
32862,Long,Not number from -180 to 180 with 4 decimal places
32865,Long,Not number from -180 to 180 with 4 decimal places
32866,Long,Not number from -180 to 180 with 4 decimal places
32868,Long,Not number from -180 to 180 with 4 decimal places
32869,Long,Not number from -180 to 180 with 4 decimal places
32870,Long,Not number from -180 to 180 with 4 decimal places
32871,Long,Not number from -180 to 180 with 4 decimal places
32872,Long,Not number from -180 to 180 with 4 decimal places
32876,Long,Not number from -180 to 180 with 4 decimal places
32880,Long,Not number from -180 to 180 with 4 decimal places
32883,Long,Not number from -180 to 180 with 4 decimal places
32884,Long,Not number from -180 to 180 with 4 decimal places
32887,Long,Not number from -180 to 180 with 4 decimal places
32905,Long,Not number from -180 to 180 with 4 decimal places
32906,Long,Not number from -180 to 180 with 4 decimal places
32910,Long,Not number from -180 to 180 with 4 decimal places
32934,Long,Not number from -180 to 180 with 4 decimal places
32937,Long,Not number from -180 to 180 with 4 decimal places
32947,Long,Not number from -180 to 180 with 4 decimal places
32951,Long,Not number from -180 to 180 with 4 decimal places
32953,Long,Not number from -180 to 180 with 4 decimal places
32955,Long,Not number from -180 to 180 with 4 decimal places
32963,Long,Not number from -180 to 180 with 4 decimal places
32966,Long,Not number from -180 to 180 with 4 decimal places
32973,Long,Not number from -180 to 180 with 4 decimal places
32974,Long,Not number from -180 to 180 with 4 decimal places
32976,Long,Not number from -180 to 180 with 4 decimal places
32983,Long,Not number from -180 to 180 with 4 decimal places
32990,Long,Not number from -180 to 180 with 4 decimal places
32991,Long,Not number from -180 to 180 with 4 decimal places
32994,Long,Not number from -180 to 180 with 4 decimal places
32995,Long,Not number from -180 to 180 with 4 decimal places
33005,Long,Not number from -180 to 180 with 4 decimal places
33010,Long,Not number from -180 to 180 with 4 decimal places
33016,Long,Not number from -180 to 180 with 4 decimal places
33018,Long,Not number from -180 to 180 with 4 decimal places
33019,Long,Not number from -180 to 180 with 4 decimal places
33021,Long,Not number from -180 to 180 with 4 decimal places
33022,Long,Not number from -180 to 180 with 4 decimal places
33024,Long,Not number from -180 to 180 with 4 decimal places
33025,Long,Not number from -180 to 180 with 4 decimal places
33028,Long,Not number from -180 to 180 with 4 decimal places
33029,Long,Not number from -180 to 180 with 4 decimal places
33030,Long,Not number from -180 to 180 with 4 decimal places
33033,Long,Not number from -180 to 180 with 4 decimal places
33034,Long,Not number from -180 to 180 with 4 decimal places
33037,Long,Not number from -180 to 180 with 4 decimal places
33038,Long,Not number from -180 to 180 with 4 decimal places
33042,Long,Not number from -180 to 180 with 4 decimal places
33047,Long,Not number from -180 to 180 with 4 decimal places
33050,Long,Not number from -180 to 180 with 4 decimal places
33052,Long,Not number from -180 to 180 with 4 decimal places
33055,Long,Not number from -180 to 180 with 4 decimal places
33056,Long,Not number from -180 to 180 with 4 decimal places
33057,Long,Not number from -180 to 180 with 4 decimal places
33061,Long,Not number from -180 to 180 with 4 decimal places
33064,Long,Not number from -180 to 180 with 4 decimal places
33067,Long,Not number from -180 to 180 with 4 decimal places
33072,Long,Not number from -180 to 180 with 4 decimal places
33077,Long,Not number from -180 to 180 with 4 decimal places
33080,Long,Not number from -180 to 180 with 4 decimal places
33082,Long,Not number from -180 to 180 with 4 decimal places
33084,Long,Not number from -180 to 180 with 4 decimal places
33086,Long,Not number from -180 to 180 with 4 decimal places
33087,Long,Not number from -180 to 180 with 4 decimal places
33090,Long,Not number from -180 to 180 with 4 decimal places
33092,Long,Not number from -180 to 180 with 4 decimal places
33093,Long,Not number from -180 to 180 with 4 decimal places
33094,Long,Not number from -180 to 180 with 4 decimal places
33097,Long,Not number from -180 to 180 with 4 decimal places
33099,Long,Not number from -180 to 180 with 4 decimal places
33101,Long,Not number from -180 to 180 with 4 decimal places
33107,Long,Not number from -180 to 180 with 4 decimal places
33108,Long,Not number from -180 to 180 with 4 decimal places
33110,Long,Not number from -180 to 180 with 4 decimal places
33111,Long,Not number from -180 to 180 with 4 decimal places
33113,Long,Not number from -180 to 180 with 4 decimal places
33114,Long,Not number from -180 to 180 with 4 decimal places
33115,Long,Not number from -180 to 180 with 4 decimal places
33116,Long,Not number from -180 to 180 with 4 decimal places
33117,Long,Not number from -180 to 180 with 4 decimal places
33118,Long,Not number from -180 to 180 with 4 decimal places
33119,Long,Not number from -180 to 180 with 4 decimal places
33120,Long,Not number from -180 to 180 with 4 decimal places
33122,Long,Not number from -180 to 180 with 4 decimal places
33123,Long,Not number from -180 to 180 with 4 decimal places
33126,Long,Not number from -180 to 180 with 4 decimal places
33127,Long,Not number from -180 to 180 with 4 decimal places
33129,Long,Not number from -180 to 180 with 4 decimal places
33130,Long,Not number from -180 to 180 with 4 decimal places
33131,Long,Not number from -180 to 180 with 4 decimal places
33133,Long,Not number from -180 to 180 with 4 decimal places
33137,Long,Not number from -180 to 180 with 4 decimal places
33141,Long,Not number from -180 to 180 with 4 decimal places
33144,Long,Not number from -180 to 180 with 4 decimal places
33148,Long,Not number from -180 to 180 with 4 decimal places
33163,Long,Not number from -180 to 180 with 4 decimal places
33166,Long,Not number from -180 to 180 with 4 decimal places
33167,Long,Not number from -180 to 180 with 4 decimal places
33171,Long,Not number from -180 to 180 with 4 decimal places
33195,Long,Not number from -180 to 180 with 4 decimal places
33198,Long,Not number from -180 to 180 with 4 decimal places
33208,Long,Not number from -180 to 180 with 4 decimal places
33212,Long,Not number from -180 to 180 with 4 decimal places
33216,Long,Not number from -180 to 180 with 4 decimal places
33224,Long,Not number from -180 to 180 with 4 decimal places
33227,Long,Not number from -180 to 180 with 4 decimal places
33231,Long,Not number from -180 to 180 with 4 decimal places
33234,Long,Not number from -180 to 180 with 4 decimal places
33235,Long,Not number from -180 to 180 with 4 decimal places
33237,Long,Not number from -180 to 180 with 4 decimal places
33244,Long,Not number from -180 to 180 with 4 decimal places
33251,Long,Not number from -180 to 180 with 4 decimal places
33252,Long,Not number from -180 to 180 with 4 decimal places
33256,Long,Not number from -180 to 180 with 4 decimal places
33257,Long,Not number from -180 to 180 with 4 decimal places
33266,Long,Not number from -180 to 180 with 4 decimal places
33271,Long,Not number from -180 to 180 with 4 decimal places
33277,Long,Not number from -180 to 180 with 4 decimal places
33279,Long,Not number from -180 to 180 with 4 decimal places
33280,Long,Not number from -180 to 180 with 4 decimal places
33282,Long,Not number from -180 to 180 with 4 decimal places
33283,Long,Not number from -180 to 180 with 4 decimal places
33285,Long,Not number from -180 to 180 with 4 decimal places
33286,Long,Not number from -180 to 180 with 4 decimal places
33289,Long,Not number from -180 to 180 with 4 decimal places
33290,Long,Not number from -180 to 180 with 4 decimal places
33291,Long,Not number from -180 to 180 with 4 decimal places
33294,Long,Not number from -180 to 180 with 4 decimal places
33295,Long,Not number from -180 to 180 with 4 decimal places
33298,Long,Not number from -180 to 180 with 4 decimal places
33299,Long,Not number from -180 to 180 with 4 decimal places
33303,Long,Not number from -180 to 180 with 4 decimal places
33308,Long,Not number from -180 to 180 with 4 decimal places
33311,Long,Not number from -180 to 180 with 4 decimal places
33313,Long,Not number from -180 to 180 with 4 decimal places
33316,Long,Not number from -180 to 180 with 4 decimal places
33317,Long,Not number from -180 to 180 with 4 decimal places
33318,Long,Not number from -180 to 180 with 4 decimal places
33322,Long,Not number from -180 to 180 with 4 decimal places
33325,Long,Not number from -180 to 180 with 4 decimal places
33328,Long,Not number from -180 to 180 with 4 decimal places
33333,Long,Not number from -180 to 180 with 4 decimal places
33338,Long,Not number from -180 to 180 with 4 decimal places
33341,Long,Not number from -180 to 180 with 4 decimal places
33343,Long,Not number from -180 to 180 with 4 decimal places
33345,Long,Not number from -180 to 180 with 4 decimal places
33347,Long,Not number from -180 to 180 with 4 decimal places
33348,Long,Not number from -180 to 180 with 4 decimal places
33351,Long,Not number from -180 to 180 with 4 decimal places
33353,Long,Not number from -180 to 180 with 4 decimal places
33354,Long,Not number from -180 to 180 with 4 decimal places
33355,Long,Not number from -180 to 180 with 4 decimal places
33358,Long,Not number from -180 to 180 with 4 decimal places
33360,Long,Not number from -180 to 180 with 4 decimal places
33362,Long,Not number from -180 to 180 with 4 decimal places
33368,Long,Not number from -180 to 180 with 4 decimal places
33369,Long,Not number from -180 to 180 with 4 decimal places
33371,Long,Not number from -180 to 180 with 4 decimal places
33372,Long,Not number from -180 to 180 with 4 decimal places
33374,Long,Not number from -180 to 180 with 4 decimal places
33375,Long,Not number from -180 to 180 with 4 decimal places
33376,Long,Not number from -180 to 180 with 4 decimal places
33377,Long,Not number from -180 to 180 with 4 decimal places
33378,Long,Not number from -180 to 180 with 4 decimal places
33379,Long,Not number from -180 to 180 with 4 decimal places
33380,Long,Not number from -180 to 180 with 4 decimal places
33381,Long,Not number from -180 to 180 with 4 decimal places
33383,Long,Not number from -180 to 180 with 4 decimal places
33384,Long,Not number from -180 to 180 with 4 decimal places
33387,Long,Not number from -180 to 180 with 4 decimal places
33388,Long,Not number from -180 to 180 with 4 decimal places
33390,Long,Not number from -180 to 180 with 4 decimal places
33391,Long,Not number from -180 to 180 with 4 decimal places
33392,Long,Not number from -180 to 180 with 4 decimal places
33394,Long,Not number from -180 to 180 with 4 decimal places
33398,Long,Not number from -180 to 180 with 4 decimal places
33402,Long,Not number from -180 to 180 with 4 decimal places
33405,Long,Not number from -180 to 180 with 4 decimal places
33409,Long,Not number from -180 to 180 with 4 decimal places
33419,Long,Not number from -180 to 180 with 4 decimal places
33422,Long,Not number from -180 to 180 with 4 decimal places
33427,Long,Not number from -180 to 180 with 4 decimal places
33428,Long,Not number from -180 to 180 with 4 decimal places
33431,Long,Not number from -180 to 180 with 4 decimal places
33432,Long,Not number from -180 to 180 with 4 decimal places
33449,Long,Not number from -180 to 180 with 4 decimal places
33451,Long,Not number from -180 to 180 with 4 decimal places
33456,Long,Not number from -180 to 180 with 4 decimal places
33459,Long,Not number from -180 to 180 with 4 decimal places
33469,Long,Not number from -180 to 180 with 4 decimal places
33473,Long,Not number from -180 to 180 with 4 decimal places
33477,Long,Not number from -180 to 180 with 4 decimal places
33485,Long,Not number from -180 to 180 with 4 decimal places
33488,Long,Not number from -180 to 180 with 4 decimal places
33495,Long,Not number from -180 to 180 with 4 decimal places
33496,Long,Not number from -180 to 180 with 4 decimal places
33498,Long,Not number from -180 to 180 with 4 decimal places
33505,Long,Not number from -180 to 180 with 4 decimal places
33512,Long,Not number from -180 to 180 with 4 decimal places
33513,Long,Not number from -180 to 180 with 4 decimal places
33516,Long,Not number from -180 to 180 with 4 decimal places
33517,Long,Not number from -180 to 180 with 4 decimal places
33527,Long,Not number from -180 to 180 with 4 decimal places
33532,Long,Not number from -180 to 180 with 4 decimal places
33533,Long,Not number from -180 to 180 with 4 decimal places
33538,Long,Not number from -180 to 180 with 4 decimal places
33540,Long,Not number from -180 to 180 with 4 decimal places
33541,Long,Not number from -180 to 180 with 4 decimal places
33543,Long,Not number from -180 to 180 with 4 decimal places
33544,Long,Not number from -180 to 180 with 4 decimal places
33546,Long,Not number from -180 to 180 with 4 decimal places
33547,Long,Not number from -180 to 180 with 4 decimal places
33550,Long,Not number from -180 to 180 with 4 decimal places
33551,Long,Not number from -180 to 180 with 4 decimal places
33552,Long,Not number from -180 to 180 with 4 decimal places
33555,Long,Not number from -180 to 180 with 4 decimal places
33556,Long,Not number from -180 to 180 with 4 decimal places
33557,Long,Not number from -180 to 180 with 4 decimal places
33559,Long,Not number from -180 to 180 with 4 decimal places
33560,Long,Not number from -180 to 180 with 4 decimal places
33564,Long,Not number from -180 to 180 with 4 decimal places
33569,Long,Not number from -180 to 180 with 4 decimal places
33572,Long,Not number from -180 to 180 with 4 decimal places
33574,Long,Not number from -180 to 180 with 4 decimal places
33577,Long,Not number from -180 to 180 with 4 decimal places
33578,Long,Not number from -180 to 180 with 4 decimal places
33579,Long,Not number from -180 to 180 with 4 decimal places
33583,Long,Not number from -180 to 180 with 4 decimal places
33586,Long,Not number from -180 to 180 with 4 decimal places
33589,Long,Not number from -180 to 180 with 4 decimal places
33594,Long,Not number from -180 to 180 with 4 decimal places
33599,Long,Not number from -180 to 180 with 4 decimal places
33602,Long,Not number from -180 to 180 with 4 decimal places
33604,Long,Not number from -180 to 180 with 4 decimal places
33606,Long,Not number from -180 to 180 with 4 decimal places
33608,Long,Not number from -180 to 180 with 4 decimal places
33609,Long,Not number from -180 to 180 with 4 decimal places
33612,Long,Not number from -180 to 180 with 4 decimal places
33614,Long,Not number from -180 to 180 with 4 decimal places
33615,Long,Not number from -180 to 180 with 4 decimal places
33616,Long,Not number from -180 to 180 with 4 decimal places
33619,Long,Not number from -180 to 180 with 4 decimal places
33621,Long,Not number from -180 to 180 with 4 decimal places
33623,Long,Not number from -180 to 180 with 4 decimal places
33629,Long,Not number from -180 to 180 with 4 decimal places
33630,Long,Not number from -180 to 180 with 4 decimal places
33632,Long,Not number from -180 to 180 with 4 decimal places
33633,Long,Not number from -180 to 180 with 4 decimal places
33635,Long,Not number from -180 to 180 with 4 decimal places
33636,Long,Not number from -180 to 180 with 4 decimal places
33637,Long,Not number from -180 to 180 with 4 decimal places
33638,Long,Not number from -180 to 180 with 4 decimal places
33639,Long,Not number from -180 to 180 with 4 decimal places
33640,Long,Not number from -180 to 180 with 4 decimal places
33641,Long,Not number from -180 to 180 with 4 decimal places
33642,Long,Not number from -180 to 180 with 4 decimal places
33644,Long,Not number from -180 to 180 with 4 decimal places
33645,Long,Not number from -180 to 180 with 4 decimal places
33648,Long,Not number from -180 to 180 with 4 decimal places
33649,Long,Not number from -180 to 180 with 4 decimal places
33651,Long,Not number from -180 to 180 with 4 decimal places
33652,Long,Not number from -180 to 180 with 4 decimal places
33653,Long,Not number from -180 to 180 with 4 decimal places
33655,Long,Not number from -180 to 180 with 4 decimal places
33659,Long,Not number from -180 to 180 with 4 decimal places
33663,Long,Not number from -180 to 180 with 4 decimal places
33666,Long,Not number from -180 to 180 with 4 decimal places
33670,Long,Not number from -180 to 180 with 4 decimal places
33688,Long,Not number from -180 to 180 with 4 decimal places
33689,Long,Not number from -180 to 180 with 4 decimal places
33692,Long,Not number from -180 to 180 with 4 decimal places
33693,Long,Not number from -180 to 180 with 4 decimal places
33717,Long,Not number from -180 to 180 with 4 decimal places
33720,Long,Not number from -180 to 180 with 4 decimal places
33730,Long,Not number from -180 to 180 with 4 decimal places
33734,Long,Not number from -180 to 180 with 4 decimal places
33738,Long,Not number from -180 to 180 with 4 decimal places
33746,Long,Not number from -180 to 180 with 4 decimal places
33749,Long,Not number from -180 to 180 with 4 decimal places
33756,Long,Not number from -180 to 180 with 4 decimal places
33757,Long,Not number from -180 to 180 with 4 decimal places
33759,Long,Not number from -180 to 180 with 4 decimal places
33766,Long,Not number from -180 to 180 with 4 decimal places
33773,Long,Not number from -180 to 180 with 4 decimal places
33774,Long,Not number from -180 to 180 with 4 decimal places
33777,Long,Not number from -180 to 180 with 4 decimal places
33778,Long,Not number from -180 to 180 with 4 decimal places
33779,Long,Not number from -180 to 180 with 4 decimal places
33788,Long,Not number from -180 to 180 with 4 decimal places
33793,Long,Not number from -180 to 180 with 4 decimal places
33801,Long,Not number from -180 to 180 with 4 decimal places
33802,Long,Not number from -180 to 180 with 4 decimal places
33804,Long,Not number from -180 to 180 with 4 decimal places
33805,Long,Not number from -180 to 180 with 4 decimal places
33807,Long,Not number from -180 to 180 with 4 decimal places
33808,Long,Not number from -180 to 180 with 4 decimal places
33811,Long,Not number from -180 to 180 with 4 decimal places
33812,Long,Not number from -180 to 180 with 4 decimal places
33813,Long,Not number from -180 to 180 with 4 decimal places
33816,Long,Not number from -180 to 180 with 4 decimal places
33817,Long,Not number from -180 to 180 with 4 decimal places
33820,Long,Not number from -180 to 180 with 4 decimal places
33821,Long,Not number from -180 to 180 with 4 decimal places
33825,Long,Not number from -180 to 180 with 4 decimal places
33830,Long,Not number from -180 to 180 with 4 decimal places
33833,Long,Not number from -180 to 180 with 4 decimal places
33835,Long,Not number from -180 to 180 with 4 decimal places
33838,Long,Not number from -180 to 180 with 4 decimal places
33839,Long,Not number from -180 to 180 with 4 decimal places
33840,Long,Not number from -180 to 180 with 4 decimal places
33844,Long,Not number from -180 to 180 with 4 decimal places
33847,Long,Not number from -180 to 180 with 4 decimal places
33850,Long,Not number from -180 to 180 with 4 decimal places
33855,Long,Not number from -180 to 180 with 4 decimal places
33860,Long,Not number from -180 to 180 with 4 decimal places
33863,Long,Not number from -180 to 180 with 4 decimal places
33865,Long,Not number from -180 to 180 with 4 decimal places
33867,Long,Not number from -180 to 180 with 4 decimal places
33869,Long,Not number from -180 to 180 with 4 decimal places
33870,Long,Not number from -180 to 180 with 4 decimal places
33873,Long,Not number from -180 to 180 with 4 decimal places
33875,Long,Not number from -180 to 180 with 4 decimal places
33876,Long,Not number from -180 to 180 with 4 decimal places
33877,Long,Not number from -180 to 180 with 4 decimal places
33880,Long,Not number from -180 to 180 with 4 decimal places
33882,Long,Not number from -180 to 180 with 4 decimal places
33890,Long,Not number from -180 to 180 with 4 decimal places
33891,Long,Not number from -180 to 180 with 4 decimal places
33893,Long,Not number from -180 to 180 with 4 decimal places
33894,Long,Not number from -180 to 180 with 4 decimal places
33896,Long,Not number from -180 to 180 with 4 decimal places
33897,Long,Not number from -180 to 180 with 4 decimal places
33898,Long,Not number from -180 to 180 with 4 decimal places
33899,Long,Not number from -180 to 180 with 4 decimal places
33900,Long,Not number from -180 to 180 with 4 decimal places
33901,Long,Not number from -180 to 180 with 4 decimal places
33902,Long,Not number from -180 to 180 with 4 decimal places
33903,Long,Not number from -180 to 180 with 4 decimal places
33905,Long,Not number from -180 to 180 with 4 decimal places
33906,Long,Not number from -180 to 180 with 4 decimal places
33909,Long,Not number from -180 to 180 with 4 decimal places
33910,Long,Not number from -180 to 180 with 4 decimal places
33912,Long,Not number from -180 to 180 with 4 decimal places
33913,Long,Not number from -180 to 180 with 4 decimal places
33914,Long,Not number from -180 to 180 with 4 decimal places
33916,Long,Not number from -180 to 180 with 4 decimal places
33920,Long,Not number from -180 to 180 with 4 decimal places
33924,Long,Not number from -180 to 180 with 4 decimal places
33927,Long,Not number from -180 to 180 with 4 decimal places
33931,Long,Not number from -180 to 180 with 4 decimal places
33949,Long,Not number from -180 to 180 with 4 decimal places
33950,Long,Not number from -180 to 180 with 4 decimal places
33954,Long,Not number from -180 to 180 with 4 decimal places
33978,Long,Not number from -180 to 180 with 4 decimal places
33981,Long,Not number from -180 to 180 with 4 decimal places
33983,Long,Not number from -180 to 180 with 4 decimal places
33991,Long,Not number from -180 to 180 with 4 decimal places
33995,Long,Not number from -180 to 180 with 4 decimal places
33999,Long,Not number from -180 to 180 with 4 decimal places
34007,Long,Not number from -180 to 180 with 4 decimal places
34010,Long,Not number from -180 to 180 with 4 decimal places
34017,Long,Not number from -180 to 180 with 4 decimal places
34018,Long,Not number from -180 to 180 with 4 decimal places
34020,Long,Not number from -180 to 180 with 4 decimal places
34025,Long,Not number from -180 to 180 with 4 decimal places
34027,Long,Not number from -180 to 180 with 4 decimal places
34034,Long,Not number from -180 to 180 with 4 decimal places
34035,Long,Not number from -180 to 180 with 4 decimal places
34038,Long,Not number from -180 to 180 with 4 decimal places
34039,Long,Not number from -180 to 180 with 4 decimal places
34040,Long,Not number from -180 to 180 with 4 decimal places
34049,Long,Not number from -180 to 180 with 4 decimal places
34054,Long,Not number from -180 to 180 with 4 decimal places
34060,Long,Not number from -180 to 180 with 4 decimal places
34062,Long,Not number from -180 to 180 with 4 decimal places
34063,Long,Not number from -180 to 180 with 4 decimal places
34065,Long,Not number from -180 to 180 with 4 decimal places
34066,Long,Not number from -180 to 180 with 4 decimal places
34068,Long,Not number from -180 to 180 with 4 decimal places
34069,Long,Not number from -180 to 180 with 4 decimal places
34072,Long,Not number from -180 to 180 with 4 decimal places
34073,Long,Not number from -180 to 180 with 4 decimal places
34074,Long,Not number from -180 to 180 with 4 decimal places
34077,Long,Not number from -180 to 180 with 4 decimal places
34078,Long,Not number from -180 to 180 with 4 decimal places
34081,Long,Not number from -180 to 180 with 4 decimal places
34082,Long,Not number from -180 to 180 with 4 decimal places
34086,Long,Not number from -180 to 180 with 4 decimal places
34091,Long,Not number from -180 to 180 with 4 decimal places
34094,Long,Not number from -180 to 180 with 4 decimal places
34096,Long,Not number from -180 to 180 with 4 decimal places
34099,Long,Not number from -180 to 180 with 4 decimal places
34100,Long,Not number from -180 to 180 with 4 decimal places
34101,Long,Not number from -180 to 180 with 4 decimal places
34105,Long,Not number from -180 to 180 with 4 decimal places
34108,Long,Not number from -180 to 180 with 4 decimal places
34111,Long,Not number from -180 to 180 with 4 decimal places
34116,Long,Not number from -180 to 180 with 4 decimal places
34121,Long,Not number from -180 to 180 with 4 decimal places
34124,Long,Not number from -180 to 180 with 4 decimal places
34126,Long,Not number from -180 to 180 with 4 decimal places
34128,Long,Not number from -180 to 180 with 4 decimal places
34130,Long,Not number from -180 to 180 with 4 decimal places
34131,Long,Not number from -180 to 180 with 4 decimal places
34134,Long,Not number from -180 to 180 with 4 decimal places
34136,Long,Not number from -180 to 180 with 4 decimal places
34137,Long,Not number from -180 to 180 with 4 decimal places
34138,Long,Not number from -180 to 180 with 4 decimal places
34141,Long,Not number from -180 to 180 with 4 decimal places
34143,Long,Not number from -180 to 180 with 4 decimal places
34145,Long,Not number from -180 to 180 with 4 decimal places
34151,Long,Not number from -180 to 180 with 4 decimal places
34152,Long,Not number from -180 to 180 with 4 decimal places
34154,Long,Not number from -180 to 180 with 4 decimal places
34155,Long,Not number from -180 to 180 with 4 decimal places
34157,Long,Not number from -180 to 180 with 4 decimal places
34158,Long,Not number from -180 to 180 with 4 decimal places
34159,Long,Not number from -180 to 180 with 4 decimal places
34160,Long,Not number from -180 to 180 with 4 decimal places
34161,Long,Not number from -180 to 180 with 4 decimal places
34162,Long,Not number from -180 to 180 with 4 decimal places
34163,Long,Not number from -180 to 180 with 4 decimal places
34164,Long,Not number from -180 to 180 with 4 decimal places
34166,Long,Not number from -180 to 180 with 4 decimal places
34167,Long,Not number from -180 to 180 with 4 decimal places
34170,Long,Not number from -180 to 180 with 4 decimal places
34171,Long,Not number from -180 to 180 with 4 decimal places
34174,Long,Not number from -180 to 180 with 4 decimal places
34175,Long,Not number from -180 to 180 with 4 decimal places
34177,Long,Not number from -180 to 180 with 4 decimal places
34181,Long,Not number from -180 to 180 with 4 decimal places
34185,Long,Not number from -180 to 180 with 4 decimal places
34188,Long,Not number from -180 to 180 with 4 decimal places
34192,Long,Not number from -180 to 180 with 4 decimal places
34210,Long,Not number from -180 to 180 with 4 decimal places
34211,Long,Not number from -180 to 180 with 4 decimal places
34215,Long,Not number from -180 to 180 with 4 decimal places
34239,Long,Not number from -180 to 180 with 4 decimal places
34242,Long,Not number from -180 to 180 with 4 decimal places
34243,Long,Not number from -180 to 180 with 4 decimal places
34252,Long,Not number from -180 to 180 with 4 decimal places
34256,Long,Not number from -180 to 180 with 4 decimal places
34260,Long,Not number from -180 to 180 with 4 decimal places
34268,Long,Not number from -180 to 180 with 4 decimal places
34271,Long,Not number from -180 to 180 with 4 decimal places
34278,Long,Not number from -180 to 180 with 4 decimal places
34279,Long,Not number from -180 to 180 with 4 decimal places
34281,Long,Not number from -180 to 180 with 4 decimal places
34288,Long,Not number from -180 to 180 with 4 decimal places
34295,Long,Not number from -180 to 180 with 4 decimal places
34296,Long,Not number from -180 to 180 with 4 decimal places
34299,Long,Not number from -180 to 180 with 4 decimal places
34300,Long,Not number from -180 to 180 with 4 decimal places
34301,Long,Not number from -180 to 180 with 4 decimal places
34310,Long,Not number from -180 to 180 with 4 decimal places
34315,Long,Not number from -180 to 180 with 4 decimal places
34321,Long,Not number from -180 to 180 with 4 decimal places
34323,Long,Not number from -180 to 180 with 4 decimal places
34324,Long,Not number from -180 to 180 with 4 decimal places
34326,Long,Not number from -180 to 180 with 4 decimal places
34327,Long,Not number from -180 to 180 with 4 decimal places
34329,Long,Not number from -180 to 180 with 4 decimal places
34330,Long,Not number from -180 to 180 with 4 decimal places
34333,Long,Not number from -180 to 180 with 4 decimal places
34334,Long,Not number from -180 to 180 with 4 decimal places
34335,Long,Not number from -180 to 180 with 4 decimal places
34338,Long,Not number from -180 to 180 with 4 decimal places
34339,Long,Not number from -180 to 180 with 4 decimal places
34342,Long,Not number from -180 to 180 with 4 decimal places
34343,Long,Not number from -180 to 180 with 4 decimal places
34347,Long,Not number from -180 to 180 with 4 decimal places
34351,Long,Not number from -180 to 180 with 4 decimal places
34352,Long,Not number from -180 to 180 with 4 decimal places
34355,Long,Not number from -180 to 180 with 4 decimal places
34357,Long,Not number from -180 to 180 with 4 decimal places
34360,Long,Not number from -180 to 180 with 4 decimal places
